,2022-406309,,//,02/21/2023,07:53:11 AM,42.21083,-71.17762,2,26,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:53:16 AM,42.21083,-71.17762,2,26,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:53:21 AM,42.21083,-71.17762,2,26,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:53:24 AM,42.21083,-71.17762,2,26,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:53:27 AM,42.21083,-71.17764,2,26,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:53:29 AM,42.21083,-71.17762,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:53:34 AM,42.21082,-71.17762,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:53:35 AM,42.21082,-71.17762,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:53:37 AM,42.21083,-71.17762,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:53:39 AM,42.21083,-71.17765,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:53:41 AM,42.21083,-71.17764,2,26,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:53:43 AM,42.21082,-71.17764,2,26,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:53:47 AM,42.21082,-71.17764,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:53:49 AM,42.21082,-71.17765,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:53:51 AM,42.21082,-71.17766,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:53:53 AM,42.21083,-71.17766,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:53:55 AM,42.21084,-71.17766,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:53:59 AM,42.21083,-71.17766,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:54:01 AM,42.21082,-71.17765,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:54:05 AM,42.21081,-71.17764,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:54:09 AM,42.21081,-71.17762,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:54:13 AM,42.21081,-71.17761,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:54:18 AM,42.21082,-71.17760,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:54:19 AM,42.21082,-71.17760,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:54:24 AM,42.21083,-71.17760,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:54:27 AM,42.21083,-71.17760,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:54:29 AM,42.21082,-71.17760,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:54:34 AM,42.21083,-71.17760,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:54:39 AM,42.21083,-71.17760,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:54:41 AM,42.21083,-71.17760,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:54:46 AM,42.21082,-71.17760,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:54:47 AM,42.21082,-71.17760,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:54:52 AM,42.21082,-71.17759,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:54:57 AM,42.21082,-71.17759,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:55:01 AM,42.21081,-71.17759,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:55:06 AM,42.21081,-71.17760,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:55:07 AM,42.21081,-71.17760,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:55:12 AM,42.21081,-71.17759,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:55:13 AM,42.21081,-71.17759,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:55:17 AM,42.21080,-71.17758,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:55:22 AM,42.21080,-71.17758,1,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:55:27 AM,42.21080,-71.17758,1,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:55:29 AM,42.21078,-71.17757,1,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:55:31 AM,42.21078,-71.17756,1,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:55:33 AM,42.21077,-71.17755,1,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:55:35 AM,42.21077,-71.17754,1,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:55:37 AM,42.21076,-71.17754,1,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:55:39 AM,42.21075,-71.17753,1,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:55:41 AM,42.21074,-71.17752,1,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:55:45 AM,42.21075,-71.17752,1,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:55:47 AM,42.21075,-71.17752,1,21,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:55:49 AM,42.21075,-71.17753,1,21,0,Y,0,,,Y,,,3,
